id,user_id,item_id,title,developer,release_date,price,recommend,year_posted,sentiment_analysis,playtime_forever
76561197993274093237870,76561197993274093,237870,Planet Explorers,Pathea Games,2016.0,14.99,1,2015,1,4406
IkarosSenpai204300,IkarosSenpai,204300,Awesomenauts - the 2D moba,Ronimo Games,2012.0,0.0,1,2014,2,3068
IkarosSenpai49520,IkarosSenpai,49520,Borderlands 2,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0,19.99,1,2013,2,22249
IkarosSenpai57690,IkarosSenpai,57690,Tropico 4,Haemimont Games,2011.0,14.99,1,2014,1,466
76561198093273236280740,76561198093273236,280740,Aperture Tag: The Paint Gun Testing Initiative,Aperture Tag Team,2014.0,4.99,0,2014,2,33
ididnothingwrong87105600,ididnothingwrong87,105600,Terraria,Re-Logic,2011.0,9.99,1,2013,1,792
ididnothingwrong8750130,ididnothingwrong87,50130,Mafia II,"2K Czech,Feral Interactive (Mac)",2011.0,29.99,1,2013,1,1118
ididnothingwrong8735720,ididnothingwrong87,35720,Trine 2: Complete Story,Frozenbyte,2013.0,19.99,1,2014,1,51
ididnothingwrong87107410,ididnothingwrong87,107410,Arma 3,Bohemia Interactive,2013.0,39.99,1,2014,1,8681
ididnothingwrong87222880,ididnothingwrong87,222880,Insurgency,New World Interactive,2014.0,9.99,1,2014,1,3268
76561198061119963203770,76561198061119963,203770,Crusader Kings II,Paradox Development Studio,2012.0,39.99,1,2014,1,5103
76561198066825899304050,76561198066825899,304050,Trove,Trion Worlds,2015.0,0.0,1,2015,1,2727
ahahahahbanter730,ahahahahbanter,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,62571
fuzguts219890,fuzguts,219890,Antichamber,Alexander Bruce,2013.0,19.99,1,2014,1,82
fuzguts218230,fuzguts,218230,PlanetSide 2,Daybreak Game Company,2012.0,0.0,1,2014,1,2131
76561198035554079353560,76561198035554079,353560,Plug &amp; Play,"Mario von Rickenbach,Michael Frei",2015.0,2.99,1,2015,1,34
UserGuy101202970,UserGuy101,202970,Call of Duty®: Black Ops II,Treyarch,2012.0,59.99,1,2014,2,32
UserGuy101233270,UserGuy101,233270,Far Cry 3 - Blood Dragon,Ubisoft Montreal,2013.0,14.99,1,2014,1,416
UserGuy101209160,UserGuy101,209160,Call of Duty®: Ghosts,Infinity Ward,2014.0,59.99,1,2013,2,38
thatonlynoob322170,thatonlynoob,322170,Geometry Dash,RobTop Games,2014.0,3.99,1,2015,2,11261
76561198061611219730,76561198061611219,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,2,23404
76561198061611219332800,76561198061611219,332800,Five Nights at Freddy's 2,Scott Cawthon,2014.0,7.99,1,2014,1,793
7656119807178675335720,76561198071786753,35720,Trine 2: Complete Story,Frozenbyte,2013.0,19.99,1,2014,2,704
Stonkle359050,Stonkle,359050,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,marbenx,2015.0,0.99,1,2015,2,279
7656119804162450650300,76561198041624506,50300,Spec Ops: The Line,Yager Development,2012.0,29.99,1,2015,1,889
76561198041624506250320,76561198041624506,250320,The Wolf Among Us,Telltale Games,2013.0,24.99,1,2014,0,856
76561198063645161209270,76561198063645161,209270,Hero Academy,Robot Entertainment,2012.0,4.99,1,2012,2,911
Greyninja737205100,Greyninja737,205100,Dishonored,Arkane Studios,2012.0,9.99,1,2015,2,1577
Greyninja7379900,Greyninja737,9900,Star Trek Online,Cryptic Studios,2010.0,0.0,1,2014,2,3311
76561198142784247300380,76561198142784247,300380,Road Redemption,"Pixel Dash Studios, EQgames",2017.0,16.06,1,2015,2,537
76561198092791856208090,76561198092791856,208090,Loadout,Edge of Reality,2014.0,0.0,1,2014,1,109
7656119809279185649520,76561198092791856,49520,Borderlands 2,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0,19.99,1,2015,2,9026
mitchbigd208090,mitchbigd,208090,Loadout,Edge of Reality,2014.0,0.0,1,2015,2,3122
mitchbigd220200,mitchbigd,220200,Kerbal Space Program,Squad,2015.0,39.99,1,2015,2,12009
76561198079254609730,76561198079254609,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,1,90207
76561198079254609224600,76561198079254609,224600,Defiance,"Trion Worlds, Inc.",2014.0,0.0,1,2015,1,22924
spazmatron42000214950,spazmatron42000,214950,Total War™: ROME II - Emperor Edition,Creative Assembly,2013.0,59.95,1,2013,2,2616
76561198083948240107800,76561198083948240,107800,Rochard,Recoil Games,2011.0,9.99,1,2013,2,14
7656119805445761422380,76561198054457614,22380,Fallout: New Vegas,Obsidian Entertainment,2010.0,9.99,1,2015,1,3799
765611980702644374000,76561198070264437,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,0,3029
76561198070264437274190,76561198070264437,274190,Broforce,Free Lives,2015.0,14.99,1,2015,1,3069
De-AK264140,De-AK,264140,Pixel Piracy,Vitali Kirpu,2015.0,9.99,1,2015,2,399
kjeffrey200260,kjeffrey,200260,Batman: Arkham City - Game of the Year Edition,"Rocksteady Studios,Feral Interactive (Mac)",2012.0,19.99,1,2013,2,138
76561198006491086550,76561198006491086,550,Left 4 Dead 2,Valve,2009.0,19.99,1,2014,2,2213
7656119800649108633460,76561198006491086,33460,From Dust,Ubisoft Montpellier,2011.0,14.99,1,2014,1,307
76561198006491086203770,76561198006491086,203770,Crusader Kings II,Paradox Development Studio,2012.0,39.99,1,2014,1,83225
7656119800649108622380,76561198006491086,22380,Fallout: New Vegas,Obsidian Entertainment,2010.0,9.99,1,2014,1,18285
76561198006491086227180,76561198006491086,227180,Kingdom Wars,Reverie World Studios,2013.0,19.98,0,2014,0,64
76561198039395862204880,76561198039395862,204880,Sins of a Solar Empire®: Rebellion,"Ironclad Games,Stardock Entertainment",2012.0,39.99,1,2014,2,926
1212343456567878909730,1212343456567878909,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,1,34280
ninjaraiden550,ninjaraiden,550,Left 4 Dead 2,Valve,2009.0,19.99,1,2013,1,2624
ninjaraiden22380,ninjaraiden,22380,Fallout: New Vegas,Obsidian Entertainment,2010.0,9.99,1,2013,1,9791
ninjaraiden39160,ninjaraiden,39160,Dungeon Siege III,Obsidian Entertainment,2011.0,14.99,1,2012,2,599
THE_DQ620,THE_DQ,620,Portal 2,Valve,2011.0,19.99,1,2013,0,1279
hazza_47297120,hazza_47,297120,Heavy Bullets,Terri Vellmann,2014.0,9.99,1,2014,1,346
zeEarRaper214700,zeEarRaper,214700,Thirty Flights of Loving,Blendo Games,2012.0,4.99,1,2014,2,43
zeEarRaper113400,zeEarRaper,113400,APB Reloaded,Reloaded Productions,2011.0,0.0,1,2013,2,1182
76561198055784664245170,76561198055784664,245170,Skullgirls,Lab Zero Games,2013.0,9.99,1,2015,2,1424
1626466724893520550,1626466724893520,550,Left 4 Dead 2,Valve,2009.0,19.99,1,2015,1,3599
1626466724893520230410,1626466724893520,230410,Warframe,Digital Extremes,2013.0,0.0,1,2014,1,54478
1626466724893520203160,1626466724893520,203160,Tomb Raider,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,19.99,1,2015,1,216
1626466724893520238320,1626466724893520,238320,Outlast,Red Barrels,2013.0,19.99,1,2014,1,105
1626466724893520205100,1626466724893520,205100,Dishonored,Arkane Studios,2012.0,9.99,1,2014,1,2039
1626466724893520306020,1626466724893520,306020,Bloons TD 5,Ninja Kiwi,2014.0,9.99,1,2015,1,2167
SpudLord207140,SpudLord,207140,SpeedRunners,DoubleDutch Games,2016.0,14.99,1,2013,1,1513
582544104000,58254410,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2015,2,44196
58254410730,58254410,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2012,2,43205
76561198088755490238320,76561198088755490,238320,Outlast,Red Barrels,2013.0,19.99,1,2014,0,5177
76561198080889573203160,76561198080889573,203160,Tomb Raider,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,19.99,1,2014,1,754
76561198080889573252490,76561198080889573,252490,Rust,Facepunch Studios,2013.0,19.99,1,2014,0,3128
whipitty730,whipitty,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,2,81449
terrainer730,terrainer,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,26850
terrainer275490,terrainer,275490,Canyon Capers,Crazy Moo Games,2014.0,6.99,0,2014,1,7
terrainer304930,terrainer,304930,Unturned,Smartly Dressed Games,2017.0,0.0,0,2015,1,400
terrainer296470,terrainer,296470,Mount Your Friends,Stegersaurus Software Inc.,2014.0,4.99,1,2015,1,492
terrainer232090,terrainer,232090,Killing Floor 2,Tripwire Interactive,2016.0,29.99,1,2015,1,641
chickenfish4250900,chickenfish4,250900,The Binding of Isaac: Rebirth,"Nicalis, Inc.",2014.0,14.99,1,2015,2,1792
sgtd238910,sgtd,238910,Bionic Dues,"Arcen Games, LLC",2013.0,9.99,1,2015,2,238
sgtd278620,sgtd,278620,TinyKeep,Phigames,2014.0,9.99,1,2014,2,434
sgtd236430,sgtd,236430,DARK SOULS™ II,"FromSoftware, Inc",2014.0,39.99,1,2014,2,6208
NoahGuy209080,NoahGuy,209080,Guns of Icarus Online,Muse Games,2012.0,4.99,1,2014,1,32
MeowSmurf252490,MeowSmurf,252490,Rust,Facepunch Studios,2013.0,19.99,1,2015,0,25839
76561198002212023342570,76561198002212023,342570,HIS (Heroes In the Sky),GameUS Inc.,2015.0,139.92,0,2015,1,18
DarkAKatarina304050,DarkAKatarina,304050,Trove,Trion Worlds,2015.0,0.0,1,2015,1,7454
DarkAKatarina304930,DarkAKatarina,304930,Unturned,Smartly Dressed Games,2017.0,0.0,1,2015,1,2759
aussiepommy204300,aussiepommy,204300,Awesomenauts - the 2D moba,Ronimo Games,2012.0,0.0,1,2013,1,6538
aussiepommy230410,aussiepommy,230410,Warframe,Digital Extremes,2013.0,0.0,1,2015,2,140275
aussiepommy211820,aussiepommy,211820,Starbound,Chucklefish,2016.0,14.99,1,2013,2,13754
765611980690656204000,76561198069065620,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2015,2,14393
76561198069065620218130,76561198069065620,218130,Dungeonland,Critical Studio,2013.0,0.0,1,2014,2,751
76561198069065620248570,76561198069065620,248570,Toribash,Nabi Studios,2006.0,0.0,1,2014,2,1656
76561198069065620214950,76561198069065620,214950,Total War™: ROME II - Emperor Edition,Creative Assembly,2013.0,59.95,0,2015,1,2818
76561198071430243233720,76561198071430243,233720,Surgeon Simulator,Bossa Studios,2013.0,9.99,1,2014,1,624
76561198071430243236430,76561198071430243,236430,DARK SOULS™ II,"FromSoftware, Inc",2014.0,39.99,1,2014,1,1088
redrider62333930,redrider623,33930,Arma 2: Operation Arrowhead,Bohemia Interactive,2010.0,19.99,1,2014,1,525
redrider623209080,redrider623,209080,Guns of Icarus Online,Muse Games,2012.0,4.99,1,2015,2,1100
redrider623218230,redrider623,218230,PlanetSide 2,Daybreak Game Company,2012.0,0.0,1,2014,1,974
redrider623230410,redrider623,230410,Warframe,Digital Extremes,2013.0,0.0,1,2014,2,1541
redrider623303210,redrider623,303210,The Beginner's Guide,Everything Unlimited Ltd.,2015.0,9.99,1,2015,1,83
redrider623311210,redrider623,311210,Call of Duty®: Black Ops III,Treyarch,2015.0,59.99,0,2015,1,897
redrider623391460,redrider623,391460,WARMODE,WARTEAM,2015.0,0.0,0,2015,1,16
redrider623409160,redrider623,409160,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",Crows Crows Crows,2015.0,0.0,1,2015,2,17
76561198046914151283680,76561198046914151,283680,Astebreed: Definitive Edition,Edelweiss,2014.0,19.99,1,2014,1,90
159zse159251730,159zse159,251730,Legend of Grimrock 2,Almost Human Games,2014.0,23.99,1,2014,1,2740
76561198084126030238460,76561198084126030,238460,BattleBlock Theater®,The Behemoth,2014.0,14.99,1,2014,1,326
76561198084126030418070,76561198084126030,418070,Turbo Pug,"Space Cat Studios,SnowFlame,Back To Basics Gaming",2015.0,0.99,1,2015,2,53
TheMightyZingy4000,TheMightyZingy,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,2,69016
TheMightyZingy271590,TheMightyZingy,271590,Grand Theft Auto V,Rockstar North,2015.0,39.99,1,2015,2,37181
someonelewd219150,someonelewd,219150,Hotline Miami,Dennaton Games,2012.0,9.99,1,2015,1,1187
someonelewd322330,someonelewd,322330,Don't Starve Together,Klei Entertainment,2016.0,14.99,1,2015,2,40
someonelewd211820,someonelewd,211820,Starbound,Chucklefish,2016.0,14.99,1,2013,2,45047
7656119803874106222330,76561198038741062,22330,The Elder Scrolls IV: Oblivion® Game of the Year Edition,Bethesda Game Studios,2007.0,14.99,1,2015,0,6984
7656119803874106222320,76561198038741062,22320,The Elder Scrolls III: Morrowind® Game of the Year Edition,Bethesda Game Studios,2002.0,14.99,1,2015,1,14525
76561198038741062105450,76561198038741062,105450,Age of Empires® III: Complete Collection,Ensemble Studios,2009.0,39.99,1,2015,1,2371
76561198038741062306130,76561198038741062,306130,The Elder Scrolls® Online: Tamriel Unlimited™,Zenimax Online Studios,2014.0,19.99,1,2015,2,131191
76561198038741062282070,76561198038741062,282070,This War of Mine,11 bit studios,2014.0,19.99,1,2015,1,1090
76561198038741062291650,76561198038741062,291650,Pillars of Eternity,Obsidian Entertainment,2015.0,29.99,1,2015,1,818
76561198038741062271590,76561198038741062,271590,Grand Theft Auto V,Rockstar North,2015.0,39.99,1,2015,1,13923
theokman12480,theokman,12480,9th Company: Roots Of Terror,"Noviy Disk,Lesta Studios Inc",2009.0,9.99,0,2014,1,52
S0MITE14000,S0MITE1,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,2,8372
S0MITE1221100,S0MITE1,221100,DayZ,Bohemia Interactive,2013.0,34.99,1,2015,1,9918
76561198093711678208090,76561198093711678,208090,Loadout,Edge of Reality,2014.0,0.0,0,2015,1,1281
76561198093711678225080,76561198093711678,225080,Brothers - A Tale of Two Sons,Starbreeze Studios AB,2013.0,14.99,1,2015,2,400
76561198093711678207140,76561198093711678,207140,SpeedRunners,DoubleDutch Games,2016.0,14.99,1,2015,1,897
76561198093711678265930,76561198093711678,265930,Goat Simulator,Coffee Stain Studios,2014.0,9.99,1,2014,2,3028
76561198093711678356310,76561198093711678,356310,METAL SLUG DEFENSE,SNK CORPORATION,2015.0,0.0,0,2015,2,34
TheWhiteMole7777105600,TheWhiteMole7777,105600,Terraria,Re-Logic,2011.0,9.99,1,2014,1,8213
TheWhiteMole7777248820,TheWhiteMole7777,248820,Risk of Rain,"Hopoo Games, LLC",2013.0,9.99,1,2015,2,1575
765611980948312294000,76561198094831229,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,2,11249
765611981003630364000,76561198100363036,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,1,1180
ThePieWasAnInsideJob303210,ThePieWasAnInsideJob,303210,The Beginner's Guide,Everything Unlimited Ltd.,2015.0,9.99,1,2015,1,91
765611980691222278930,76561198069122227,8930,Sid Meier's Civilization® V,"Firaxis Games,Aspyr (Mac, Linux)",2010.0,29.99,1,2015,2,4886
76561198069122227304930,76561198069122227,304930,Unturned,Smartly Dressed Games,2017.0,0.0,1,2015,1,1104
76561198069122227346900,76561198069122227,346900,AdVenture Capitalist,Hyper Hippo Games,2015.0,0.0,1,2015,0,1230
1956aa1231430,1956aa1,231430,Company of Heroes 2,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,19.99,1,2015,0,57202
76561198084441162218230,76561198084441162,218230,PlanetSide 2,Daybreak Game Company,2012.0,0.0,1,2015,2,2748
76561198084441162346110,76561198084441162,346110,ARK: Survival Evolved,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0,59.99,1,2015,2,20715
7656119809168256824240,76561198091682568,24240,PAYDAY™ The Heist,OVERKILL Software,2011.0,14.99,1,2014,2,2924
76561198091682568204300,76561198091682568,204300,Awesomenauts - the 2D moba,Ronimo Games,2012.0,0.0,1,2015,2,1331
76561198091682568221910,76561198091682568,221910,The Stanley Parable,Galactic Cafe,2013.0,14.99,1,2014,2,290
76561198091682568297130,76561198091682568,297130,Titan Souls,Acid Nerve,2015.0,14.99,1,2015,1,236
76561198091682568373180,76561198091682568,373180,Kung Fury: Street Rage,Hello There AB,2015.0,2.99,1,2015,2,161
76561198095363586252490,76561198095363586,252490,Rust,Facepunch Studios,2013.0,19.99,1,2014,2,1645
76561198095363586107410,76561198095363586,107410,Arma 3,Bohemia Interactive,2013.0,39.99,1,2014,2,53587
the_probster252490,the_probster,252490,Rust,Facepunch Studios,2013.0,19.99,1,2014,1,18571
LucarioSakaki45760,LucarioSakaki,45760,Ultra Street Fighter® IV,Capcom,2014.0,29.99,1,2014,1,150
LucarioSakaki222940,LucarioSakaki,222940,THE KING OF FIGHTERS XIII STEAM EDITION,SNK CORPORATION,2013.0,19.99,1,2014,1,1804
LucarioSakaki243470,LucarioSakaki,243470,Watch_Dogs™,Ubisoft,2014.0,29.99,1,2014,1,3401
LucarioSakaki278080,LucarioSakaki,278080,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition / 真・三國無双７ with 猛将伝,"KOEI TECMO GAMES CO., LTD.",2014.0,49.99,0,2014,1,3973
LucarioSakaki321960,LucarioSakaki,321960,Might &amp; Magic® Heroes® VII,Limbic Entertainment,2015.0,49.99,0,2015,0,260
LucarioSakaki287700,LucarioSakaki,287700,METAL GEAR SOLID V: THE PHANTOM PAIN,Konami Digital Entertainment,2015.0,19.99,1,2015,2,6611
Skwoad268750,Skwoad,268750,Magicite,SmashGames,2014.0,9.99,1,2014,2,316
76561198009026821273350,76561198009026821,273350,Evolve Stage 2,Turtle Rock Studios,2015.0,0.0,1,2015,1,325
76561198051907052235600,76561198051907052,235600,Tom Clancy’s Splinter Cell Blacklist,Ubisoft Toronto,2013.0,29.99,1,2014,2,12974
76561198058220261105600,76561198058220261,105600,Terraria,Re-Logic,2011.0,9.99,1,2015,2,3352
76561198058220261230410,76561198058220261,230410,Warframe,Digital Extremes,2013.0,0.0,1,2014,2,1031
BladedTaco304050,BladedTaco,304050,Trove,Trion Worlds,2015.0,0.0,1,2015,1,314
_spathis_6060,_spathis_,6060,"Star Wars: Battlefront 2 (Classic, 2005)",Pandemic Studios,2005.0,9.99,1,2013,1,3146
_spathis_107100,_spathis_,107100,Bastion,Supergiant Games,2011.0,14.99,1,2014,1,141
_spathis_252490,_spathis_,252490,Rust,Facepunch Studios,2013.0,19.99,0,2013,0,1741
76561198065488954730,76561198065488954,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,43446
The_Wiz4rd241410,The_Wiz4rd,241410,CastleStorm,Zen Studios,2013.0,9.99,1,2014,2,951
76561197971402201250420,76561197971402201,250420,8BitMMO,Archive Entertainment,2015.0,0.0,1,2014,2,110
76561198087829868246620,76561198087829868,246620,Plague Inc: Evolved,Ndemic Creations,2016.0,14.99,1,2014,0,785
theanyelpes378850,theanyelpes,378850,Galagan's Island: Reprymian Rising,Skinny Jean Death Studios,2015.0,1.99,1,2015,1,53
76561198053000587225540,76561198053000587,225540,Just Cause™ 3,Avalanche Studios,2015.0,49.99,1,2015,1,2481
76561198053000587346110,76561198053000587,346110,ARK: Survival Evolved,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0,59.99,1,2015,1,6620
Coolurldude227940,Coolurldude,227940,Heroes &amp; Generals,Reto-Moto,2016.0,0.0,1,2014,1,12400
thebeast9191105600,thebeast9191,105600,Terraria,Re-Logic,2011.0,9.99,1,2013,1,10311
DoomsDay39252490,DoomsDay39,252490,Rust,Facepunch Studios,2013.0,19.99,1,2014,2,19661
DoomsDay39730,DoomsDay39,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,45396
76561198130448468730,76561198130448468,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,4798
76561198080713595105600,76561198080713595,105600,Terraria,Re-Logic,2011.0,9.99,1,2015,2,10078
76561198066675343311210,76561198066675343,311210,Call of Duty®: Black Ops III,Treyarch,2015.0,59.99,1,2015,2,25930
TheCrazyBunny306105600,TheCrazyBunny306,105600,Terraria,Re-Logic,2011.0,9.99,1,2014,2,194
76561198077704710218230,76561198077704710,218230,PlanetSide 2,Daybreak Game Company,2012.0,0.0,1,2013,2,2972
76561198045993916105600,76561198045993916,105600,Terraria,Re-Logic,2011.0,9.99,1,2012,2,14874
7656119805240798748700,76561198052407987,48700,Mount &amp; Blade: Warband,TaleWorlds Entertainment,2010.0,19.99,1,2015,2,14702
TheFazza730,TheFazza,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,2,83668
TheFazza252490,TheFazza,252490,Rust,Facepunch Studios,2013.0,19.99,1,2014,2,7075
TheGamingHeadcrab4000,TheGamingHeadcrab,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2015,0,253631
TheGamingHeadcrab200210,TheGamingHeadcrab,200210,Realm of the Mad God,Wild Shadow Studios,2012.0,0.0,0,2013,0,313
TheGamingHeadcrab218230,TheGamingHeadcrab,218230,PlanetSide 2,Daybreak Game Company,2012.0,0.0,1,2014,2,5415
TheGamingHeadcrab4570,TheGamingHeadcrab,4570,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",Relic Entertainment,2006.0,12.99,1,2015,2,521
TheGamingHeadcrab9450,TheGamingHeadcrab,9450,"Warhammer® 40,000: Dawn of War® - Soulstorm",Relic Entertainment,2008.0,12.99,1,2015,1,18006
TongueWaggle4000,TongueWaggle,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,1,47266
76561198041962282243970,76561198041962282,243970,"Invisible, Inc.",Klei Entertainment,2015.0,19.99,1,2014,2,1105
7656119801748546295400,76561198017485462,95400,ibb &amp; obb,"Sparpweed,Codeglue",2014.0,11.99,1,2014,2,698
abutlin206500,abutlin,206500,AirMech Strike,Carbon Games,2012.0,0.0,1,2014,1,2663
abutlin401190,abutlin,401190,Dinosaur Hunt,Racing Bros,2015.0,0.99,1,2015,1,127
